420,32903
374,28273
123,5837
163,9019
80,3172
168,9237
139,7054
17,263
331,24039
107,4831
125,5984
242,15387
315,22322
288,19761
436,34849
246,15983
317,22374
266,17657
209,12756
167,9250
62,2129
296,20457
107,4795
500,41601
109,4902
302,20990
359,26601
19,331
281,19109
294,20272
16,232
30,666
325,23337
445,35358
69,2543
56,1802
9,86
12,148
412,32032
140,7223
6,49
175,9876
327,23543
294,20297
496,41030
239,15109
380,28870
114,5304
49,1456
196,11562
412,32003
94,4015
303,21069
81,3192
479,39127
52,1683
114,5278
153,8220
197,11683
67,2428
70,2588
379,28666
280,18987
9,90
113,5321
358,26448
465,37976
434,34361
360,26764
264,17546
155,8356
255,16470
297,20753
83,3404
179,10196
195,11500
441,35364
427,33635
441,35345
313,22080
332,24046
65,2315
300,20931
131,6552
269,17975
483,39829
225,13833
136,6814
80,3105
427,33861
301,21028
354,26277
51,1627
428,34032
237,15055
193,11199
37,947
331,23870
24,467
159,8620
59,1969
43,1228
447,35670
69,2561
368,27503
202,12001
310,21881
75,2878
171,9539
140,7135
117,5422
389,29737
402,31130
91,3812
120,5620
386,29313
256,16920
296,20548
490,40600
365,27132
472,38617
498,41364
67,2432
482,39709
267,17837
270,18230
18,293
427,33845
207,12499
23,457
414,32450
69,2497
242,15556
457,37052
79,3102
449,36057
220,13478
389,29621
44,1242
357,26606
314,22132
495,41090
308,21667
68,2398
464,37717
136,6995
368,27598
427,33648
373,27964
236,14816
159,8526
118,5645
285,19258
163,8977
224,13944
445,35437
278,18956
473,38555
172,9583
297,20536
118,5536
62,2075
360,26577
196,11445
478,39395
445,35633
310,21889
161,8657
205,12425
130,6515
53,1677
365,27201
46,1348
224,13842
436,34830
193,11139
338,24914
172,9635
34,834
249,15992
339,24765
461,36966
91,3751
83,3392
357,26494
208,12459
207,12464
490,40627
198,11657
320,22694
487,40146
91,3765
450,36264
212,12941
261,17300
37,939
349,25519
462,37472
361,26751
372,28155
383,29048
491,40915
80,3176
121,5763
296,20548
474,38753
27,582
73,2809
14,200
137,6839
237,14927
146,7644
441,35107
95,4093
416,32421
45,1279
349,25634
433,34240
414,32319
211,12820
68,2448
468,38189
443,35559
356,26241
322,23009
484,39692
136,6778
160,8708
102,4573
303,21258
408,31688
181,10240
470,38293
80,3193
20,352
397,30351
261,17315
443,35437
238,15029
416,32550
64,2221
98,4259
77,3012
496,41219
297,20635
222,13672
181,10324
219,13555
212,12829
482,39628
58,1897
224,13739
79,3053
29,646
77,2980
489,40490
470,38432
373,28083
154,8286
108,4855
256,16763
91,3873
440,35086
389,29730
289,19952
52,1635
251,16308
338,24548
288,19702
238,15003
32,749
122,5862
135,6838
485,39904
167,9195
261,17411
107,4854
399,30673
102,4479
97,4136
350,25763
240,15276
455,36733
79,3022
198,11729
248,15875
172,9550
413,32312
476,38961
63,2213
341,24962
265,17696
169,9406
361,26771
487,40154
372,27982
467,37794
67,2392
315,22377
489,40549
442,35268
328,23510
318,22717
123,5805
266,17694
497,41265
492,40923
287,19623
440,35009
332,24036
479,39446
103,4540
414,32207
491,40670
496,40982
481,39572
68,2527
324,23240
53,1679
53,1684
116,5435
22,418
106,4761
369,27757
10,106
455,36526
67,2426
170,9408
286,19469
367,27495
84,3309
460,37398
139,7125
155,8204
408,31654
429,34042
280,19026
165,9060
72,2761
49,1490
59,1997
344,25086
337,24583
444,35459
296,20583
22,414
271,18339
353,26170
499,41356
345,25423
452,36441
49,1462
453,36545
193,11308
405,31469
145,7519
338,24603
301,21013
424,33336
98,4257
153,8087
42,1189
422,33071
211,12781
149,7801
220,13494
260,17221
277,18738
250,16133
109,5050
377,28548
219,13420
57,1866
175,9855
196,11436
311,22100
22,424
368,27508
159,8444
172,9608
35,897
197,11506
228,14197
383,29040
159,8605
358,26532
321,22959
112,5159
275,18597
17,278
361,27068
24,478
41,1119
142,7253
341,24539
150,7833
302,21243
467,38205
219,13361
47,1389
38,1017
492,40675
372,28052
295,20403
281,19028
379,28940
497,41691
304,21273
102,4473
71,2630
8,62
434,34506
120,5601
208,12663
490,40573
374,28188
128,6281
411,32184
146,7625
376,28363
385,29117
443,35363
152,8096
117,5486
111,5164
471,38494
71,2658
423,33199
336,24396
403,30953
53,1648
298,20669
402,31292
281,19205
368,27587
196,11518
448,35847
498,41585
155,8314
101,4429
481,39502
105,4666
171,9445
292,20181
417,32463
283,19300
123,5924
45,1347
187,10848
120,5690
270,17953
376,28200
131,6523
31,720
17,262
264,17714
205,12386
206,12480
484,39888
430,34106
244,15565
127,6168
134,6736
415,32327
135,6797
7,54
98,4177
351,25918
184,10685
357,26468
64,2284
37,961
183,10445
373,28281
86,3555
450,35850
471,38256
127,6191
236,14863
364,27278
36,966
394,30221
173,9654
113,5227
433,34414
438,34904
62,2111
127,6214
381,28800
282,19173
124,5957
462,37403
168,9203
329,23623
88,3575
257,16905
320,22861
224,13958
31,723
150,7816
312,22143
221,13728
440,35086
162,8829
101,4475
250,16130
261,17320
203,12167
361,26754
443,35260
241,15487
321,22849
135,6810
392,29892
259,17382
47,1359
26,527
372,27856
294,20361
17,275
266,17820
355,26428
134,6621
260,17175
461,37371
122,5812
425,33496
407,31615
119,5572
254,16557
346,25466
113,5290
214,12933
420,32997
29,630
171,9570
202,11994
346,25334
95,4060
90,3722
423,33330
122,5891
128,6315
113,5210
285,19592
398,30400
233,14488
47,1386
184,10499
10,106
318,22586
422,33063
62,2113
391,29908
409,31818
339,24783
83,3289
466,38131
147,7730
87,3593
9,85
189,10940
197,11513
47,1412
102,4493
247,15932
454,36489
136,6865
382,28957
225,14011
270,18203
322,23059
22,434
403,31302
167,9104
285,19533
122,5783
369,27616
53,1663
75,2878
147,7667
103,4446
36,907
113,5229
150,7881
28,630
70,2627
444,35371
434,34348
53,1691
160,8582
39,1045
145,7502
199,11742
23,423
22,425
401,30933
454,36590
219,13443
333,24033
255,16650
194,11418
37,964
407,31510
457,36869
72,2717
127,6166
73,2727
420,33005
380,28780
231,14455
190,11031
465,37952
388,29732
72,2706
352,26046
115,5361
325,23342
485,39947
101,4401
467,37821
444,35766
61,2045
304,21514
380,28945
425,33335
404,31263
15,224
187,10972
40,1070
401,31151
175,9855
55,1796
253,16331
145,7441
6,35
245,15842
26,540
462,37392
198,11671
310,21914
489,40455
323,23335
106,4771
433,34313
339,24758
326,23217
76,2952
224,13932
154,8043
453,36470
78,3031
335,24290
481,39513
297,20489
201,11951
454,36781
380,28914
25,514
426,33540
394,30216
381,28996
65,2336
343,25137
282,19163
49,1460
56,1905
313,21870
13,181
